run_id,pair_id,problem_index,topic,method,full_run_total_tokens,full_run_wall_time_seconds,full_run_model_duration_seconds,method_total_tokens,method_duration_seconds,selected_candidate_id,selected_answer,selected_normalized_answer,selected_confidence,is_correct,selected_agent_id,selected_model,selected_stage,initial_any_correct,initial_both_wrong,post_any_correct,correct_to_wrong,wrong_to_correct,preserved_correct,candidate_oracle_possible,selection_info
qwen3_8b_A__qwen3_8b_B__3,qwen3_8b_A__qwen3_8b_B,3,intermediate_algebra,pac_math_pair_topic_stage,1691,22.384722471237183,10.1378272,1691,10.1378272,A0,5,5,100.0,True,qwen3_8b_A__qwen3_8b_B__A,qwen3:8b,independent,True,False,True,False,False,True,True,"{'mode': 'pair_topic_stage', 'selected_candidate_id': 'A0', 'selected_score': 0.4166666666666667, 'candidate_scores': [{'candidate_id': 'A0', 'answer': '5', 'normalized_answer': '5', 'score': 0.4166666666666667, 'confidence': 100.0, 'stage': 'independent', 'agent_id': 'qwen3_8b_A__qwen3_8b_B__A', 'score_info': {'score': 0.4166666666666667, 'topic_correct': 1, 'topic_total': 2, 'prior': 0.4, 'prior_source': 'pair_agent_stage', 'alpha': 10.0}}, {'candidate_id': 'B0', 'answer': '5', 'normalized_answer': '5', 'score': 0.4166666666666667, 'confidence': 100.0, 'stage': 'independent', 'agent_id': 'qwen3_8b_A__qwen3_8b_B__B', 'score_info': {'score': 0.4166666666666667, 'topic_correct': 1, 'topic_total': 2, 'prior': 0.4, 'prior_source': 'pair_agent_stage', 'alpha': 10.0}}, {'candidate_id': 'A1', 'answer': '5', 'normalized_answer': '5', 'score': 0.4166666666666667, 'confidence': 100.0, 'stage': 'post_debate', 'agent_id': 'qwen3_8b_A__qwen3_8b_B__A', 'score_info': {'score': 0.4166666666666667, 'topic_correct': 1, 'topic_total': 2, 'prior': 0.4, 'prior_source': 'pair_agent_stage', 'alpha': 10.0}}, {'candidate_id': 'B1', 'answer': '5', 'normalized_answer': '5', 'score': 0.4166666666666667, 'confidence': 100.0, 'stage': 'post_debate', 'agent_id': 'qwen3_8b_A__qwen3_8b_B__B', 'score_info': {'score': 0.4166666666666667, 'topic_correct': 1, 'topic_total': 2, 'prior': 0.4, 'prior_source': 'pair_agent_stage', 'alpha': 10.0}}]}"
qwen3_8b_A__qwen3_8b_B__4,qwen3_8b_A__qwen3_8b_B,4,algebra,single_A,1637,22.819531202316284,10.5392528,213,1.7636597,A0,13/15,13/15,100.0,False,qwen3_8b_A__qwen3_8b_B__A,qwen3:8b,independent,False,True,False,False,False,False,False,
qwen3_8b_A__qwen3_8b_B__4,qwen3_8b_A__qwen3_8b_B,4,algebra,single_B,1637,22.819531202316284,10.5392528,213,1.6218442,B0,13/15,13/15,100.0,False,qwen3_8b_A__qwen3_8b_B__B,qwen3:8b,independent,False,True,False,False,False,False,False,
qwen3_8b_A__qwen3_8b_B__4,qwen3_8b_A__qwen3_8b_B,4,algebra,stateless_debate,1637,22.819531202316284,10.5392528,1637,10.5392528,A1,13/15,13/15,100.0,False,qwen3_8b_A__qwen3_8b_B__A,qwen3:8b,post_debate,False,True,False,False,False,False,False,
qwen3_8b_A__qwen3_8b_B__4,qwen3_8b_A__qwen3_8b_B,4,algebra,4cand_majority,1637,22.819531202316284,10.5392528,1637,10.5392528,A0,13/15,13/15,100.0,False,qwen3_8b_A__qwen3_8b_B__A,qwen3:8b,independent,False,True,False,False,False,False,False,
qwen3_8b_A__qwen3_8b_B__4,qwen3_8b_A__qwen3_8b_B,4,algebra,4cand_confidence,1637,22.819531202316284,10.5392528,1637,10.5392528,A0,13/15,13/15,100.0,False,qwen3_8b_A__qwen3_8b_B__A,qwen3:8b,independent,False,True,False,False,False,False,False,
qwen3_8b_A__qwen3_8b_B__4,qwen3_8b_A__qwen3_8b_B,4,algebra,oracle_candidate,1637,22.819531202316284,10.5392528,1637,10.5392528,A0,13/15,13/15,100.0,False,qwen3_8b_A__qwen3_8b_B__A,qwen3:8b,independent,False,True,False,False,False,False,False,
qwen3_8b_A__qwen3_8b_B__4,qwen3_8b_A__qwen3_8b_B,4,algebra,overall_reliability,1637,22.819531202316284,10.5392528,1637,10.5392528,A0,13/15,13/15,100.0,False,qwen3_8b_A__qwen3_8b_B__A,qwen3:8b,independent,False,True,False,False,False,False,False,"{'mode': 'overall', 'selected_candidate_id': 'A0', 'selected_score': 0.4, 'candidate_scores': [{'candidate_id': 'A0', 'answer': '13/15', 'normalized_answer': '13/15', 'score': 0.4, 'confidence': 100.0, 'stage': 'independent', 'agent_id': 'qwen3_8b_A__qwen3_8b_B__A', 'score_info': {'score': 0.4, 'source': 'pair_agent_stage'}}, {'candidate_id': 'B0', 'answer': '13/15', 'normalized_answer': '13/15', 'score': 0.4, 'confidence': 100.0, 'stage': 'independent', 'agent_id': 'qwen3_8b_A__qwen3_8b_B__B', 'score_info': {'score': 0.4, 'source': 'pair_agent_stage'}}, {'candidate_id': 'A1', 'answer': '13/15', 'normalized_answer': '13/15', 'score': 0.4, 'confidence': 100.0, 'stage': 'post_debate', 'agent_id': 'qwen3_8b_A__qwen3_8b_B__A', 'score_info': {'score': 0.4, 'source': 'pair_agent_stage'}}, {'candidate_id': 'B1', 'answer': '13/15', 'normalized_answer': '13/15', 'score': 0.4, 'confidence': 100.0, 'stage': 'post_debate', 'agent_id': 'qwen3_8b_A__qwen3_8b_B__B', 'score_info': {'score': 0.4, 'source': 'pair_agent_stage'}}]}"
qwen3_8b_A__qwen3_8b_B__4,qwen3_8b_A__qwen3_8b_B,4,algebra,agent_topic_reliability,1637,22.819531202316284,10.5392528,1637,10.5392528,A0,13/15,13/15,100.0,False,qwen3_8b_A__qwen3_8b_B__A,qwen3:8b,independent,False,True,False,False,False,False,False,"{'mode': 'agent_topic', 'selected_candidate_id': 'A0', 'selected_score': 0.3680555555555556, 'candidate_scores': [{'candidate_id': 'A0', 'answer': '13/15', 'normalized_answer': '13/15', 'score': 0.3680555555555556, 'confidence': 100.0, 'stage': 'independent', 'agent_id': 'qwen3_8b_A__qwen3_8b_B__A', 'score_info': {'score': 0.3680555555555556, 'topic_correct': 2, 'topic_total': 6, 'prior': 0.3888888888888889}}, {'candidate_id': 'B0', 'answer': '13/15', 'normalized_answer': '13/15', 'score': 0.3680555555555556, 'confidence': 100.0, 'stage': 'independent', 'agent_id': 'qwen3_8b_A__qwen3_8b_B__B', 'score_info': {'score': 0.3680555555555556, 'topic_correct': 2, 'topic_total': 6, 'prior': 0.3888888888888889}}, {'candidate_id': 'A1', 'answer': '13/15', 'normalized_answer': '13/15', 'score': 0.3680555555555556, 'confidence': 100.0, 'stage': 'post_debate', 'agent_id': 'qwen3_8b_A__qwen3_8b_B__A', 'score_info': {'score': 0.3680555555555556, 'topic_correct': 2, 'topic_total': 6, 'prior': 0.3888888888888889}}, {'candidate_id': 'B1', 'answer': '13/15', 'normalized_answer': '13/15', 'score': 0.3680555555555556, 'confidence': 100.0, 'stage': 'post_debate', 'agent_id': 'qwen3_8b_A__qwen3_8b_B__B', 'score_info': {'score': 0.3680555555555556, 'topic_correct': 2, 'topic_total': 6, 'prior': 0.3888888888888889}}]}"
qwen3_8b_A__qwen3_8b_B__4,qwen3_8b_A__qwen3_8b_B,4,algebra,pac_math_pair_topic_stage,1637,22.819531202316284,10.5392528,1637,10.5392528,A0,13/15,13/15,100.0,False,qwen3_8b_A__qwen3_8b_B__A,qwen3:8b,independent,False,True,False,False,False,False,False,"{'mode': 'pair_topic_stage', 'selected_candidate_id': 'A0', 'selected_score': 0.38461538461538464, 'candidate_scores': [{'candidate_id': 'A0', 'answer': '13/15', 'normalized_answer': '13/15', 'score': 0.38461538461538464, 'confidence': 100.0, 'stage': 'independent', 'agent_id': 'qwen3_8b_A__qwen3_8b_B__A', 'score_info': {'score': 0.38461538461538464, 'topic_correct': 1, 'topic_total': 3, 'prior': 0.4, 'prior_source': 'pair_agent_stage', 'alpha': 10.0}}, {'candidate_id': 'B0', 'answer': '13/15', 'normalized_answer': '13/15', 'score': 0.38461538461538464, 'confidence': 100.0, 'stage': 'independent', 'agent_id': 'qwen3_8b_A__qwen3_8b_B__B', 'score_info': {'score': 0.38461538461538464, 'topic_correct': 1, 'topic_total': 3, 'prior': 0.4, 'prior_source': 'pair_agent_stage', 'alpha': 10.0}}, {'candidate_id': 'A1', 'answer': '13/15', 'normalized_answer': '13/15', 'score': 0.38461538461538464, 'confidence': 100.0, 'stage': 'post_debate', 'agent_id': 'qwen3_8b_A__qwen3_8b_B__A', 'score_info': {'score': 0.38461538461538464, 'topic_correct': 1, 'topic_total': 3, 'prior': 0.4, 'prior_source': 'pair_agent_stage', 'alpha': 10.0}}, {'candidate_id': 'B1', 'answer': '13/15', 'normalized_answer': '13/15', 'score': 0.38461538461538464, 'confidence': 100.0, 'stage': 'post_debate', 'agent_id': 'qwen3_8b_A__qwen3_8b_B__B', 'score_info': {'score': 0.38461538461538464, 'topic_correct': 1, 'topic_total': 3, 'prior': 0.4, 'prior_source': 'pair_agent_stage', 'alpha': 10.0}}]}"
qwen3_8b_A__qwen3_8b_B__5,qwen3_8b_A__qwen3_8b_B,5,algebra,single_A,1798,23.58397936820984,11.3215368,235,2.3445626,A0,x^4 - 16,x**4 - 16,100.0,True,qwen3_8b_A__qwen3_8b_B__A,qwen3:8b,independent,True,False,True,False,False,True,True,
qwen3_8b_A__qwen3_8b_B__5,qwen3_8b_A__qwen3_8b_B,5,algebra,single_B,1798,23.58397936820984,11.3215368,235,2.2102591,B0,x^4 - 16,x**4 - 16,100.0,True,qwen3_8b_A__qwen3_8b_B__B,qwen3:8b,independent,True,False,True,False,False,True,True,
qwen3_8b_A__qwen3_8b_B__5,qwen3_8b_A__qwen3_8b_B,5,algebra,stateless_debate,1798,23.58397936820984,11.3215368,1798,11.3215368,A1,x^4 - 16,x**4 - 16,100.0,True,qwen3_8b_A__qwen3_8b_B__A,qwen3:8b,post_debate,True,False,True,False,False,True,True,
qwen3_8b_A__qwen3_8b_B__5,qwen3_8b_A__qwen3_8b_B,5,algebra,4cand_majority,1798,23.58397936820984,11.3215368,1798,11.3215368,A0,x^4 - 16,x**4 - 16,100.0,True,qwen3_8b_A__qwen3_8b_B__A,qwen3:8b,independent,True,False,True,False,False,True,True,
qwen3_8b_A__qwen3_8b_B__5,qwen3_8b_A__qwen3_8b_B,5,algebra,4cand_confidence,1798,23.58397936820984,11.3215368,1798,11.3215368,A0,x^4 - 16,x**4 - 16,100.0,True,qwen3_8b_A__qwen3_8b_B__A,qwen3:8b,independent,True,False,True,False,False,True,True,
qwen3_8b_A__qwen3_8b_B__5,qwen3_8b_A__qwen3_8b_B,5,algebra,oracle_candidate,1798,23.58397936820984,11.3215368,1798,11.3215368,A0,x^4 - 16,x**4 - 16,100.0,True,qwen3_8b_A__qwen3_8b_B__A,qwen3:8b,independent,True,False,True,False,False,True,True,
qwen3_8b_A__qwen3_8b_B__5,qwen3_8b_A__qwen3_8b_B,5,algebra,overall_reliability,1798,23.58397936820984,11.3215368,1798,11.3215368,A0,x^4 - 16,x**4 - 16,100.0,True,qwen3_8b_A__qwen3_8b_B__A,qwen3:8b,independent,True,False,True,False,False,True,True,"{'mode': 'overall', 'selected_candidate_id': 'A0', 'selected_score': 0.4, 'candidate_scores': [{'candidate_id': 'A0', 'answer': 'x^4 - 16', 'normalized_answer': 'x**4 - 16', 'score': 0.4, 'confidence': 100.0, 'stage': 'independent', 'agent_id': 'qwen3_8b_A__qwen3_8b_B__A', 'score_info': {'score': 0.4, 'source': 'pair_agent_stage'}}, {'candidate_id': 'B0', 'answer': 'x^4 - 16', 'normalized_answer': 'x**4 - 16', 'score': 0.4, 'confidence': 100.0, 'stage': 'independent', 'agent_id': 'qwen3_8b_A__qwen3_8b_B__B', 'score_info': {'score': 0.4, 'source': 'pair_agent_stage'}}, {'candidate_id': 'A1', 'answer': 'x^4 - 16', 'normalized_answer': 'x**4 - 16', 'score': 0.4, 'confidence': 100.0, 'stage': 'post_debate', 'agent_id': 'qwen3_8b_A__qwen3_8b_B__A', 'score_info': {'score': 0.4, 'source': 'pair_agent_stage'}}, {'candidate_id': 'B1', 'answer': 'x^4 - 16', 'normalized_answer': 'x**4 - 16', 'score': 0.4, 'confidence': 100.0, 'stage': 'post_debate', 'agent_id': 'qwen3_8b_A__qwen3_8b_B__B', 'score_info': {'score': 0.4, 'source': 'pair_agent_stage'}}]}"
qwen3_8b_A__qwen3_8b_B__5,qwen3_8b_A__qwen3_8b_B,5,algebra,agent_topic_reliability,1798,23.58397936820984,11.3215368,1798,11.3215368,A0,x^4 - 16,x**4 - 16,100.0,True,qwen3_8b_A__qwen3_8b_B__A,qwen3:8b,independent,True,False,True,False,False,True,True,"{'mode': 'agent_topic', 'selected_candidate_id': 'A0', 'selected_score': 0.3680555555555556, 'candidate_scores': [{'candidate_id': 'A0', 'answer': 'x^4 - 16', 'normalized_answer': 'x**4 - 16', 'score': 0.3680555555555556, 'confidence': 100.0, 'stage': 'independent', 'agent_id': 'qwen3_8b_A__qwen3_8b_B__A', 'score_info': {'score': 0.3680555555555556, 'topic_correct': 2, 'topic_total': 6, 'prior': 0.3888888888888889}}, {'candidate_id': 'B0', 'answer': 'x^4 - 16', 'normalized_answer': 'x**4 - 16', 'score': 0.3680555555555556, 'confidence': 100.0, 'stage': 'independent', 'agent_id': 'qwen3_8b_A__qwen3_8b_B__B', 'score_info': {'score': 0.3680555555555556, 'topic_correct': 2, 'topic_total': 6, 'prior': 0.3888888888888889}}, {'candidate_id': 'A1', 'answer': 'x^4 - 16', 'normalized_answer': 'x**4 - 16', 'score': 0.3680555555555556, 'confidence': 100.0, 'stage': 'post_debate', 'agent_id': 'qwen3_8b_A__qwen3_8b_B__A', 'score_info': {'score': 0.3680555555555556, 'topic_correct': 2, 'topic_total': 6, 'prior': 0.3888888888888889}}, {'candidate_id': 'B1', 'answer': 'x^4 - 16', 'normalized_answer': 'x**4 - 16', 'score': 0.3680555555555556, 'confidence': 100.0, 'stage': 'post_debate', 'agent_id': 'qwen3_8b_A__qwen3_8b_B__B', 'score_info': {'score': 0.3680555555555556, 'topic_correct': 2, 'topic_total': 6, 'prior': 0.3888888888888889}}]}"
qwen3_8b_A__qwen3_8b_B__5,qwen3_8b_A__qwen3_8b_B,5,algebra,pac_math_pair_topic_stage,1798,23.58397936820984,11.3215368,1798,11.3215368,A0,x^4 - 16,x**4 - 16,100.0,True,qwen3_8b_A__qwen3_8b_B__A,qwen3:8b,independent,True,False,True,False,False,True,True,"{'mode': 'pair_topic_stage', 'selected_candidate_id': 'A0', 'selected_score': 0.38461538461538464, 'candidate_scores': [{'candidate_id': 'A0', 'answer': 'x^4 - 16', 'normalized_answer': 'x**4 - 16', 'score': 0.38461538461538464, 'confidence': 100.0, 'stage': 'independent', 'agent_id': 'qwen3_8b_A__qwen3_8b_B__A', 'score_info': {'score': 0.38461538461538464, 'topic_correct': 1, 'topic_total': 3, 'prior': 0.4, 'prior_source': 'pair_agent_stage', 'alpha': 10.0}}, {'candidate_id': 'B0', 'answer': 'x^4 - 16', 'normalized_answer': 'x**4 - 16', 'score': 0.38461538461538464, 'confidence': 100.0, 'stage': 'independent', 'agent_id': 'qwen3_8b_A__qwen3_8b_B__B', 'score_info': {'score': 0.38461538461538464, 'topic_correct': 1, 'topic_total': 3, 'prior': 0.4, 'prior_source': 'pair_agent_stage', 'alpha': 10.0}}, {'candidate_id': 'A1', 'answer': 'x^4 - 16', 'normalized_answer': 'x**4 - 16', 'score': 0.38461538461538464, 'confidence': 100.0, 'stage': 'post_debate', 'agent_id': 'qwen3_8b_A__qwen3_8b_B__A', 'score_info': {'score': 0.38461538461538464, 'topic_correct': 1, 'topic_total': 3, 'prior': 0.4, 'prior_source': 'pair_agent_stage', 'alpha': 10.0}}, {'candidate_id': 'B1', 'answer': 'x^4 - 16', 'normalized_answer': 'x**4 - 16', 'score': 0.38461538461538464, 'confidence': 100.0, 'stage': 'post_debate', 'agent_id': 'qwen3_8b_A__qwen3_8b_B__B', 'score_info': {'score': 0.38461538461538464, 'topic_correct': 1, 'topic_total': 3, 'prior': 0.4, 'prior_source': 'pair_agent_stage', 'alpha': 10.0}}]}"
qwen3_8b_A__qwen3_8b_B__6,qwen3_8b_A__qwen3_8b_B,6,prealgebra,single_A,1615,22.44183850288391,10.1354048,213,1.5279781,A0,7,7,100.0,True,qwen3_8b_A__qwen3_8b_B__A,qwen3:8b,independent,True,False,True,False,False,True,True,
qwen3_8b_A__qwen3_8b_B__6,qwen3_8b_A__qwen3_8b_B,6,prealgebra,single_B,1615,22.44183850288391,10.1354048,213,1.4062518,B0,7,7,100.0,True,qwen3_8b_A__qwen3_8b_B__B,qwen3:8b,independent,True,False,True,False,False,True,True,
qwen3_8b_A__qwen3_8b_B__6,qwen3_8b_A__qwen3_8b_B,6,prealgebra,stateless_debate,1615,22.44183850288391,10.1354048,1615,10.1354048,A1,7,7,100.0,True,qwen3_8b_A__qwen3_8b_B__A,qwen3:8b,post_debate,True,False,True,False,False,True,True,
qwen3_8b_A__qwen3_8b_B__6,qwen3_8b_A__qwen3_8b_B,6,prealgebra,4cand_majority,1615,22.44183850288391,10.1354048,1615,10.1354048,A0,7,7,100.0,True,qwen3_8b_A__qwen3_8b_B__A,qwen3:8b,independent,True,False,True,False,False,True,True,
qwen3_8b_A__qwen3_8b_B__6,qwen3_8b_A__qwen3_8b_B,6,prealgebra,4cand_confidence,1615,22.44183850288391,10.1354048,1615,10.1354048,A0,7,7,100.0,True,qwen3_8b_A__qwen3_8b_B__A,qwen3:8b,independent,True,False,True,False,False,True,True,
qwen3_8b_A__qwen3_8b_B__6,qwen3_8b_A__qwen3_8b_B,6,prealgebra,oracle_candidate,1615,22.44183850288391,10.1354048,1615,10.1354048,A0,7,7,100.0,True,qwen3_8b_A__qwen3_8b_B__A,qwen3:8b,independent,True,False,True,False,False,True,True,
qwen3_8b_A__qwen3_8b_B__6,qwen3_8b_A__qwen3_8b_B,6,prealgebra,overall_reliability,1615,22.44183850288391,10.1354048,1615,10.1354048,A0,7,7,100.0,True,qwen3_8b_A__qwen3_8b_B__A,qwen3:8b,independent,True,False,True,False,False,True,True,"{'mode': 'overall', 'selected_candidate_id': 'A0', 'selected_score': 0.4, 'candidate_scores': [{'candidate_id': 'A0', 'answer': '7', 'normalized_answer': '7', 'score': 0.4, 'confidence': 100.0, 'stage': 'independent', 'agent_id': 'qwen3_8b_A__qwen3_8b_B__A', 'score_info': {'score': 0.4, 'source': 'pair_agent_stage'}}, {'candidate_id': 'B0', 'answer': '7', 'normalized_answer': '7', 'score': 0.4, 'confidence': 100.0, 'stage': 'independent', 'agent_id': 'qwen3_8b_A__qwen3_8b_B__B', 'score_info': {'score': 0.4, 'source': 'pair_agent_stage'}}, {'candidate_id': 'A1', 'answer': '7', 'normalized_answer': '7', 'score': 0.4, 'confidence': 100.0, 'stage': 'post_debate', 'agent_id': 'qwen3_8b_A__qwen3_8b_B__A', 'score_info': {'score': 0.4, 'source': 'pair_agent_stage'}}, {'candidate_id': 'B1', 'answer': '7', 'normalized_answer': '7', 'score': 0.4, 'confidence': 100.0, 'stage': 'post_debate', 'agent_id': 'qwen3_8b_A__qwen3_8b_B__B', 'score_info': {'score': 0.4, 'source': 'pair_agent_stage'}}]}"
qwen3_8b_A__qwen3_8b_B__6,qwen3_8b_A__qwen3_8b_B,6,prealgebra,agent_topic_reliability,1615,22.44183850288391,10.1354048,1615,10.1354048,A0,7,7,100.0,True,qwen3_8b_A__qwen3_8b_B__A,qwen3:8b,independent,True,False,True,False,False,True,True,"{'mode': 'agent_topic', 'selected_candidate_id': 'A0', 'selected_score': 0.49074074074074076, 'candidate_scores': [{'candidate_id': 'A0', 'answer': '7', 'normalized_answer': '7', 'score': 0.49074074074074076, 'confidence': 100.0, 'stage': 'independent', 'agent_id': 'qwen3_8b_A__qwen3_8b_B__A', 'score_info': {'score': 0.49074074074074076, 'topic_correct': 2, 'topic_total': 2, 'prior': 0.3888888888888889}}, {'candidate_id': 'B0', 'answer': '7', 'normalized_answer': '7', 'score': 0.49074074074074076, 'confidence': 100.0, 'stage': 'independent', 'agent_id': 'qwen3_8b_A__qwen3_8b_B__B', 'score_info': {'score': 0.49074074074074076, 'topic_correct': 2, 'topic_total': 2, 'prior': 0.3888888888888889}}, {'candidate_id': 'A1', 'answer': '7', 'normalized_answer': '7', 'score': 0.49074074074074076, 'confidence': 100.0, 'stage': 'post_debate', 'agent_id': 'qwen3_8b_A__qwen3_8b_B__A', 'score_info': {'score': 0.49074074074074076, 'topic_correct': 2, 'topic_total': 2, 'prior': 0.3888888888888889}}, {'candidate_id': 'B1', 'answer': '7', 'normalized_answer': '7', 'score': 0.49074074074074076, 'confidence': 100.0, 'stage': 'post_debate', 'agent_id': 'qwen3_8b_A__qwen3_8b_B__B', 'score_info': {'score': 0.49074074074074076, 'topic_correct': 2, 'topic_total': 2, 'prior': 0.3888888888888889}}]}"
qwen3_8b_A__qwen3_8b_B__6,qwen3_8b_A__qwen3_8b_B,6,prealgebra,pac_math_pair_topic_stage,1615,22.44183850288391,10.1354048,1615,10.1354048,A0,7,7,100.0,True,qwen3_8b_A__qwen3_8b_B__A,qwen3:8b,independent,True,False,True,False,False,True,True,"{'mode': 'pair_topic_stage', 'selected_candidate_id': 'A0', 'selected_score': 0.45454545454545453, 'candidate_scores': [{'candidate_id': 'A0', 'answer': '7', 'normalized_answer': '7', 'score': 0.45454545454545453, 'confidence': 100.0, 'stage': 'independent', 'agent_id': 'qwen3_8b_A__qwen3_8b_B__A', 'score_info': {'score': 0.45454545454545453, 'topic_correct': 1, 'topic_total': 1, 'prior': 0.4, 'prior_source': 'pair_agent_stage', 'alpha': 10.0}}, {'candidate_id': 'B0', 'answer': '7', 'normalized_answer': '7', 'score': 0.45454545454545453, 'confidence': 100.0, 'stage': 'independent', 'agent_id': 'qwen3_8b_A__qwen3_8b_B__B', 'score_info': {'score': 0.45454545454545453, 'topic_correct': 1, 'topic_total': 1, 'prior': 0.4, 'prior_source': 'pair_agent_stage', 'alpha': 10.0}}, {'candidate_id': 'A1', 'answer': '7', 'normalized_answer': '7', 'score': 0.45454545454545453, 'confidence': 100.0, 'stage': 'post_debate', 'agent_id': 'qwen3_8b_A__qwen3_8b_B__A', 'score_info': {'score': 0.45454545454545453, 'topic_correct': 1, 'topic_total': 1, 'prior': 0.4, 'prior_source': 'pair_agent_stage', 'alpha': 10.0}}, {'candidate_id': 'B1', 'answer': '7', 'normalized_answer': '7', 'score': 0.45454545454545453, 'confidence': 100.0, 'stage': 'post_debate', 'agent_id': 'qwen3_8b_A__qwen3_8b_B__B', 'score_info': {'score': 0.45454545454545453, 'topic_correct': 1, 'topic_total': 1, 'prior': 0.4, 'prior_source': 'pair_agent_stage', 'alpha': 10.0}}]}"
qwen3_8b_A__qwen3_8b_B__7,qwen3_8b_A__qwen3_8b_B,7,counting_&_probability,single_A,1702,23.496947526931763,11.1627782,221,1.8769355,A0,7,7,100.0,False,qwen3_8b_A__qwen3_8b_B__A,qwen3:8b,independent,False,True,False,False,False,False,False,
qwen3_8b_A__qwen3_8b_B__7,qwen3_8b_A__qwen3_8b_B,7,counting_&_probability,single_B,1702,23.496947526931763,11.1627782,222,1.8035103,B0,7,7,100.0,False,qwen3_8b_A__qwen3_8b_B__B,qwen3:8b,independent,False,True,False,False,False,False,False,
qwen3_8b_A__qwen3_8b_B__7,qwen3_8b_A__qwen3_8b_B,7,counting_&_probability,stateless_debate,1702,23.496947526931763,11.1627782,1702,11.1627782,A1,7,7,100.0,False,qwen3_8b_A__qwen3_8b_B__A,qwen3:8b,post_debate,False,True,False,False,False,False,False,
qwen3_8b_A__qwen3_8b_B__7,qwen3_8b_A__qwen3_8b_B,7,counting_&_probability,4cand_majority,1702,23.496947526931763,11.1627782,1702,11.1627782,A0,7,7,100.0,False,qwen3_8b_A__qwen3_8b_B__A,qwen3:8b,independent,False,True,False,False,False,False,False,
qwen3_8b_A__qwen3_8b_B__7,qwen3_8b_A__qwen3_8b_B,7,counting_&_probability,4cand_confidence,1702,23.496947526931763,11.1627782,1702,11.1627782,A0,7,7,100.0,False,qwen3_8b_A__qwen3_8b_B__A,qwen3:8b,independent,False,True,False,False,False,False,False,
qwen3_8b_A__qwen3_8b_B__7,qwen3_8b_A__qwen3_8b_B,7,counting_&_probability,oracle_candidate,1702,23.496947526931763,11.1627782,1702,11.1627782,A0,7,7,100.0,False,qwen3_8b_A__qwen3_8b_B__A,qwen3:8b,independent,False,True,False,False,False,False,False,
qwen3_8b_A__qwen3_8b_B__7,qwen3_8b_A__qwen3_8b_B,7,counting_&_probability,overall_reliability,1702,23.496947526931763,11.1627782,1702,11.1627782,A0,7,7,100.0,False,qwen3_8b_A__qwen3_8b_B__A,qwen3:8b,independent,False,True,False,False,False,False,False,"{'mode': 'overall', 'selected_candidate_id': 'A0', 'selected_score': 0.4, 'candidate_scores': [{'candidate_id': 'A0', 'answer': '7', 'normalized_answer': '7', 'score': 0.4, 'confidence': 100.0, 'stage': 'independent', 'agent_id': 'qwen3_8b_A__qwen3_8b_B__A', 'score_info': {'score': 0.4, 'source': 'pair_agent_stage'}}, {'candidate_id': 'B0', 'answer': '7', 'normalized_answer': '7', 'score': 0.4, 'confidence': 100.0, 'stage': 'independent', 'agent_id': 'qwen3_8b_A__qwen3_8b_B__B', 'score_info': {'score': 0.4, 'source': 'pair_agent_stage'}}, {'candidate_id': 'A1', 'answer': '7', 'normalized_answer': '7', 'score': 0.4, 'confidence': 100.0, 'stage': 'post_debate', 'agent_id': 'qwen3_8b_A__qwen3_8b_B__A', 'score_info': {'score': 0.4, 'source': 'pair_agent_stage'}}, {'candidate_id': 'B1', 'answer': '7', 'normalized_answer': '7', 'score': 0.4, 'confidence': 100.0, 'stage': 'post_debate', 'agent_id': 'qwen3_8b_A__qwen3_8b_B__B', 'score_info': {'score': 0.4, 'source': 'pair_agent_stage'}}]}"
qwen3_8b_A__qwen3_8b_B__7,qwen3_8b_A__qwen3_8b_B,7,counting_&_probability,agent_topic_reliability,1702,23.496947526931763,11.1627782,1702,11.1627782,A0,7,7,100.0,False,qwen3_8b_A__qwen3_8b_B__A,qwen3:8b,independent,False,True,False,False,False,False,False,"{'mode': 'agent_topic', 'selected_candidate_id': 'A0', 'selected_score': 0.32407407407407407, 'candidate_scores': [{'candidate_id': 'A0', 'answer': '7', 'normalized_answer': '7', 'score': 0.32407407407407407, 'confidence': 100.0, 'stage': 'independent', 'agent_id': 'qwen3_8b_A__qwen3_8b_B__A', 'score_info': {'score': 0.32407407407407407, 'topic_correct': 0, 'topic_total': 2, 'prior': 0.3888888888888889}}, {'candidate_id': 'B0', 'answer': '7', 'normalized_answer': '7', 'score': 0.32407407407407407, 'confidence': 100.0, 'stage': 'independent', 'agent_id': 'qwen3_8b_A__qwen3_8b_B__B', 'score_info': {'score': 0.32407407407407407, 'topic_correct': 0, 'topic_total': 2, 'prior': 0.3888888888888889}}, {'candidate_id': 'A1', 'answer': '7', 'normalized_answer': '7', 'score': 0.32407407407407407, 'confidence': 100.0, 'stage': 'post_debate', 'agent_id': 'qwen3_8b_A__qwen3_8b_B__A', 'score_info': {'score': 0.32407407407407407, 'topic_correct': 0, 'topic_total': 2, 'prior': 0.3888888888888889}}, {'candidate_id': 'B1', 'answer': '7', 'normalized_answer': '7', 'score': 0.32407407407407407, 'confidence': 100.0, 'stage': 'post_debate', 'agent_id': 'qwen3_8b_A__qwen3_8b_B__B', 'score_info': {'score': 0.32407407407407407, 'topic_correct': 0, 'topic_total': 2, 'prior': 0.3888888888888889}}]}"
